"Zip Code","Date","Total Doses - Daily","Total Doses - Cumulative","Vaccine Series Completed - Daily","Vaccine Series Completed - Cumulative","Vaccine Series Completed  - Percent Population","Population"
"60647","12/23/2020",115,941,0,0,0,87633
"60647","12/25/2020",0,982,0,0,0,87633
"60647","12/26/2020",10,992,0,0,0,87633
"60647","12/27/2020",0,992,0,0,0,87633
"60647","12/30/2020",130,1314,0,0,0,87633
"60647","12/31/2020",68,1382,0,0,0,87633
"60647","01/01/2021",14,1396,0,0,0,87633
"60647","01/04/2021",93,1563,8,10,0,87633
"60647","01/05/2021",141,1704,11,21,0,87633
"60647","01/06/2021",102,1806,24,45,0.001,87633
"60622","02/21/2021",67,11994,43,4195,0.079,53294
"60642","02/14/2021",20,3887,7,1250,0.063,19716
"60642","04/12/2021",321,14643,212,5492,0.279,19716
"60661","01/11/2022",50,21980,6,8788,0.849,10354
"60661","01/12/2022",44,22024,6,8794,0.849,10354
"60661","01/13/2022",46,22070,12,8806,0.85,10354
"60602","04/26/2021",23,1568,19,667,0.583,1145
"60661","01/14/2022",56,22126,12,8818,0.852,10354
"60612","01/06/2021",65,1001,18,23,0.001,33735
"60661","01/15/2022",23,22149,1,8819,0.852,10354
"60628","02/04/2021",290,3600,42,609,0.009,64254
"60661","01/16/2022",23,22172,3,8822,0.852,10354
"60661","01/17/2022",43,22215,4,8826,0.852,10354
"60661","01/18/2022",23,22238,5,8831,0.853,10354
"60661","01/19/2022",43,22281,7,8838,0.854,10354
"60661","01/20/2022",40,22321,6,8844,0.854,10354
"60661","01/21/2022",54,22375,3,8847,0.854,10354
"60643","01/18/2021",98,1830,20,357,0.007,48887
"60646","12/24/2020",7,312,0,0,0,28569
"60647","01/08/2021",312,2333,222,394,0.004,87633
"60647","01/09/2021",184,2517,136,530,0.006,87633
"60647","01/10/2021",49,2566,29,559,0.006,87633
"60647","01/11/2021",208,2774,133,692,0.008,87633
"60661","01/22/2022",21,22396,2,8849,0.855,10354
"60647","01/12/2021",253,3027,116,808,0.009,87633
"60661","01/23/2022",13,22409,2,8851,0.855,10354
"60661","01/24/2022",39,22448,4,8855,0.855,10354
"60661","01/25/2022",30,22478,8,8863,0.856,10354
"60661","01/26/2022",21,22499,6,8869,0.857,10354
"60661","01/27/2022",33,22532,10,8879,0.858,10354
"60647","01/13/2021",366,3393,107,915,0.01,87633
"60624","03/03/2021",206,4313,92,1281,0.037,34892
"60601","12/24/2021",38,30943,4,12102,0.802,15083
"60617","12/18/2020",33,57,0,0,0,83553
"60647","01/14/2021",270,3663,36,951,0.011,87633
"60642","07/21/2021",21,25547,8,12825,0.65,19716
"60647","01/15/2021",163,3826,17,968,0.011,87633
"60661","01/28/2022",48,22580,9,8888,0.858,10354
"60661","01/29/2022",20,22600,6,8894,0.859,10354
"60661","01/30/2022",5,22605,0,8894,0.859,10354
"60647","01/16/2021",116,3942,9,977,0.011,87633
"60647","01/17/2021",82,4024,7,984,0.011,87633
"60661","01/31/2022",21,22626,4,8898,0.859,10354
"60661","02/01/2022",14,22640,0,8898,0.859,10354
"60661","02/02/2022",15,22655,6,8904,0.86,10354
"60661","02/03/2022",19,22674,2,8906,0.86,10354
"60647","01/18/2021",143,4167,44,1028,0.012,87633
"60661","02/04/2022",28,22702,2,8908,0.86,10354
"60661","02/05/2022",14,22716,2,8910,0.861,10354
"60661","02/06/2022",9,22725,3,8913,0.861,10354
"60661","02/07/2022",9,22734,1,8914,0.861,10354
"60661","02/08/2022",17,22751,3,8917,0.861,10354
"60661","02/09/2022",10,22761,3,8920,0.862,10354
"60661","02/10/2022",29,22790,6,8926,0.862,10354
"60661","02/11/2022",24,22814,5,8931,0.863,10354
"60661","02/12/2022",5,22819,1,8932,0.863,10354
"60661","02/13/2022",1,22820,0,8932,0.863,10354
"60661","02/14/2022",10,22830,3,8935,0.863,10354
"60661","02/15/2022",5,22835,0,8935,0.863,10354
"60661","02/16/2022",10,22845,3,8938,0.863,10354
"60661","02/17/2022",11,22856,3,8941,0.864,10354
"60661","02/18/2022",12,22868,0,8941,0.864,10354
"60605","01/04/2021",114,1711,17,20,0.001,29060
"60601","08/27/2021",49,22179,14,10829,0.718,15083
"60619","02/04/2021",275,4176,57,589,0.01,61207
"60619","02/27/2021",261,9974,75,3251,0.053,61207
"60607","12/22/2020",157,880,0,0,0,29293
"60644","01/08/2021",45,672,13,32,0.001,46591
"60645","12/30/2020",150,643,0,0,0,47270
"60647","02/05/2021",465,9555,114,2256,0.026,87633
"60647","02/06/2021",410,9965,138,2394,0.027,87633
"60647","02/07/2021",87,10052,18,2412,0.028,87633
"60647","02/08/2021",311,10363,95,2507,0.029,87633
"60647","02/09/2021",374,10737,105,2612,0.03,87633
"60647","02/10/2021",667,11404,274,2886,0.033,87633
"60645","12/15/2020",1,1,0,0,0,47270
"60647","02/11/2021",755,12159,423,3309,0.038,87633
"60647","02/12/2021",614,12773,227,3536,0.04,87633
"60647","02/13/2021",354,13127,91,3627,0.041,87633
"60647","02/14/2021",94,13221,20,3647,0.042,87633
"60661","02/19/2022",11,22879,4,8945,0.864,10354
"60647","02/17/2021",431,14160,200,4037,0.046,87633
"60606","01/28/2021",20,502,3,149,0.045,3287
"60606","05/18/2021",33,4797,27,2327,0.708,3287
"60631","03/17/2021",331,14747,116,6070,0.206,29529
"60602","08/04/2021",3,2272,1,1087,0.949,1145
"60647","02/18/2021",420,14580,215,4252,0.049,87633
"60647","02/19/2021",469,15049,229,4481,0.051,87633
"60647","02/20/2021",248,15297,129,4610,0.053,87633
"60647","02/21/2021",103,15400,52,4662,0.053,87633
"60647","02/22/2021",283,15683,163,4825,0.055,87633
"60636","02/06/2021",33,1261,4,191,0.006,30024
"60647","02/23/2021",559,16242,319,5144,0.059,87633
"60633","12/22/2020",5,17,0,0,0,12689
"60661","02/20/2022",3,22882,2,8947,0.864,10354
"60661","02/21/2022",13,22895,1,8948,0.864,10354
"60661","02/22/2022",8,22903,3,8951,0.864,10354
"60661","02/23/2022",3,22906,0,8951,0.864,10354
"60661","02/24/2022",10,22916,2,8953,0.865,10354
"60661","02/25/2022",7,22923,1,8954,0.865,10354
"60661","02/26/2022",5,22928,1,8955,0.865,10354
"60661","02/27/2022",4,22932,0,8955,0.865,10354
"60661","02/28/2022",12,22944,1,8956,0.865,10354
"60661","03/01/2022",10,22954,2,8958,0.865,10354
"60661","03/02/2022",10,22964,0,8958,0.865,10354
"60661","03/03/2022",13,22977,3,8961,0.865,10354
"60601","04/06/2021",393,9419,119,3321,0.22,15083
"60601","07/12/2021",33,20874,23,10322,0.684,15083
"60642","07/08/2021",20,25285,15,12696,0.644,19716
"60606","12/19/2021",11,7844,0,3308,1.01,3287
"60602","02/24/2021",15,568,9,209,0.183,1145
"60602","01/15/2022",8,3603,2,1266,1.11,1145
"60618","03/04/2021",698,22377,341,7780,0.082,94907
"60621","06/18/2021",67,15551,40,7354,0.262,28018
"60622","02/06/2021",200,8630,66,2637,0.049,53294
"60647","02/24/2021",472,16714,233,5377,0.061,87633
"60647","02/25/2021",609,17323,330,5707,0.065,87633
"60647","02/26/2021",621,17944,293,6000,0.068,87633
"60647","02/27/2021",539,18483,218,6218,0.071,87633
"60647","02/28/2021",159,18642,62,6280,0.072,87633
"60647","03/01/2021",397,19039,182,6462,0.074,87633
"60647","03/02/2021",604,19643,286,6748,0.077,87633
"60647","03/03/2021",639,20282,253,7001,0.08,87633
"60661","03/04/2022",8,22985,0,8961,0.865,10354
"60631","06/08/2021",96,32718,78,16239,0.55,29529
"60602","11/13/2021",2,3060,0,1181,1.03,1145
"60608","12/30/2020",143,842,0,0,0,80059
"60611","01/01/2021",10,1991,0,0,0,33224
"60624","02/24/2021",251,3332,62,827,0.024,34892
"60631","01/27/2021",211,2903,37,605,0.02,29529
"60645","01/16/2021",45,2047,5,292,0.006,47270
"60621","12/18/2020",5,9,0,0,0,28018
"60647","03/04/2021",648,20930,295,7296,0.083,87633
"60647","03/05/2021",682,21612,302,7598,0.087,87633
"60647","03/06/2021",449,22061,207,7805,0.089,87633
"60647","03/07/2021",190,22251,58,7863,0.09,87633
"60647","03/08/2021",417,22668,201,8064,0.092,87633
"60647","03/09/2021",572,23240,245,8309,0.095,87633
"60647","03/10/2021",867,24107,358,8667,0.099,87633
"60647","03/11/2021",843,24950,336,9003,0.103,87633
"60647","03/12/2021",1126,26076,503,9506,0.108,87633
"60661","03/05/2022",5,22990,0,8961,0.865,10354
"60661","03/06/2022",0,22990,0,8961,0.865,10354
"60661","03/07/2022",3,22993,1,8962,0.866,10354
"60661","03/08/2022",3,22996,0,8962,0.866,10354
"60661","03/09/2022",8,23004,1,8963,0.866,10354
"60602","03/25/2021",16,918,7,370,0.323,1145
"60606","04/16/2021",75,3222,38,1206,0.367,3287
"60624","03/13/2021",98,6072,43,1964,0.056,34892
"60631","08/02/2021",41,35051,21,17650,0.598,29529
"60630","01/25/2021",162,3167,45,714,0.013,56433
"60647","03/13/2021",665,26741,341,9847,0.112,87633
"60647","03/14/2021",292,27033,93,9940,0.113,87633
"60647","03/15/2021",744,27777,257,10197,0.116,87633
"60647","03/16/2021",797,28574,279,10476,0.12,87633
"60647","03/17/2021",887,29461,296,10772,0.123,87633
"60647","03/18/2021",938,30399,259,11031,0.126,87633
"60647","03/19/2021",993,31392,263,11294,0.129,87633
"60647","03/20/2021",669,32061,237,11531,0.132,87633
"60647","03/21/2021",408,32469,92,11623,0.133,87633
"60647","03/22/2021",853,33322,152,11775,0.134,87633
"60661","03/10/2022",7,23011,0,8963,0.866,10354
"60661","03/11/2022",8,23019,0,8963,0.866,10354
"60661","03/12/2022",1,23020,0,8963,0.866,10354
"60661","03/13/2022",3,23023,1,8964,0.866,10354
"60707","06/19/2021",20,13010,13,6195,NA,NA
"60707","06/20/2021",3,13013,3,6198,NA,NA
"60618","02/03/2021",478,9182,110,2278,0.024,94907
"60601","04/17/2021",182,12050,88,4522,0.3,15083
"60601","11/22/2021",134,27457,13,11651,0.772,15083
"60618","01/14/2021",182,3645,42,915,0.01,94907
"60612","04/06/2021",360,15743,185,5977,0.177,33735
"60661","12/16/2020",6,6,0,0,0,10354
"60628","12/28/2020",37,163,0,0,0,64254
"60647","03/23/2021",1005,34327,227,12002,0.137,87633
"60647","03/24/2021",1099,35426,288,12290,0.14,87633
"60647","03/25/2021",1144,36570,327,12617,0.144,87633
"60647","03/26/2021",1222,37792,447,13064,0.149,87633
"60647","03/27/2021",822,38614,319,13383,0.153,87633
"60647","03/28/2021",527,39141,141,13524,0.154,87633
"60647","03/29/2021",1219,40360,238,13762,0.157,87633
"60707","06/21/2021",8,13021,6,6204,NA,NA
"60707","06/22/2021",27,13048,18,6222,NA,NA
"60707","06/23/2021",28,13076,18,6240,NA,NA
"60707","06/24/2021",7,13083,5,6245,NA,NA
"60666","01/09/2021",1,2,1,1,0,0
"60707","06/25/2021",20,13103,14,6259,NA,NA
"60707","06/26/2021",23,13126,16,6275,NA,NA
"60707","06/27/2021",2,13128,2,6277,NA,NA
"60630","02/11/2021",396,7492,121,1804,0.032,56433
"60606","06/09/2021",8,5144,5,2569,0.782,3287
"60631","07/22/2021",48,34655,19,17501,0.593,29529
"60606","08/25/2021",10,5836,4,3021,0.919,3287
"60612","12/20/2020",11,208,0,0,0,33735
"60642","02/19/2021",108,4308,62,1470,0.075,19716
"60647","03/30/2021",1342,41702,394,14156,0.162,87633
"60647","03/31/2021",1327,43029,454,14610,0.167,87633
"60647","04/01/2021",1437,44466,430,15040,0.172,87633
"60647","04/02/2021",1528,45994,642,15682,0.179,87633
"60647","04/03/2021",1088,47082,436,16118,0.184,87633
"60644","02/09/2021",127,3221,26,707,0.015,46591
"60647","04/04/2021",315,47397,183,16301,0.186,87633
"60707","06/28/2021",19,13147,9,6286,NA,NA
"60707","06/29/2021",19,13166,15,6301,NA,NA
"60707","06/30/2021",25,13191,20,6321,NA,NA
"60707","07/01/2021",13,13204,11,6332,NA,NA
"60707","07/02/2021",19,13223,17,6349,NA,NA
"60707","07/03/2021",9,13232,5,6354,NA,NA
"60707","07/04/2021",4,13236,4,6358,NA,NA
"60707","07/05/2021",12,13248,9,6367,NA,NA
"60707","07/06/2021",12,13260,8,6375,NA,NA
"60707","07/07/2021",25,13285,19,6394,NA,NA
"60707","01/10/2021",7,210,4,24,NA,NA
"60707","07/08/2021",8,13293,3,6397,NA,NA
"60642","05/02/2021",58,20247,47,9000,0.456,19716
"60601","12/05/2021",45,28772,13,11882,0.788,15083
"60602","11/18/2021",9,3115,1,1189,1.04,1145
"60618","02/18/2021",528,15417,265,4230,0.045,94907
"60647","04/05/2021",1156,48553,515,16816,0.192,87633
"60647","04/06/2021",1759,50312,746,17562,0.2,87633
"60647","04/07/2021",1350,51662,779,18341,0.209,87633
"60647","04/08/2021",1455,53117,795,19136,0.218,87633
"60647","04/09/2021",1572,54689,853,19989,0.228,87633
"60647","04/10/2021",1221,55910,642,20631,0.235,87633
"60647","04/11/2021",588,56498,344,20975,0.239,87633
"60647","04/12/2021",1145,57643,764,21739,0.248,87633
"60647","04/13/2021",1422,59065,752,22491,0.257,87633
"60647","04/14/2021",1287,60352,629,23120,0.264,87633
"60647","04/15/2021",1320,61672,728,23848,0.272,87633
"60647","04/16/2021",1255,62927,706,24554,0.28,87633
"60707","07/09/2021",17,13310,13,6410,NA,NA
"60707","07/10/2021",23,13333,17,6427,NA,NA
"60631","12/26/2020",6,348,0,0,0,29529
"60602","05/01/2021",11,1663,9,739,0.645,1145
"60631","10/24/2021",79,39697,13,19090,0.646,29529
"60633","07/24/2021",4,8617,2,4267,0.336,12689
"60647","04/17/2021",1084,64011,517,25071,0.286,87633
"60647","04/18/2021",563,64574,391,25462,0.291,87633
"60647","04/19/2021",1238,65812,925,26387,0.301,87633
"60647","04/20/2021",1445,67257,844,27231,0.311,87633
"60647","04/21/2021",1354,68611,822,28053,0.32,87633
"60647","04/22/2021",1513,70124,871,28924,0.33,87633
"60647","04/23/2021",1418,71542,844,29768,0.34,87633
"60647","04/24/2021",1092,72634,598,30366,0.347,87633
"60647","04/25/2021",406,73040,211,30577,0.349,87633
"60647","04/26/2021",1160,74200,816,31393,0.358,87633
"60647","04/27/2021",1310,75510,1009,32402,0.37,87633
"60647","04/28/2021",1064,76574,715,33117,0.378,87633
"60707","07/11/2021",6,13339,3,6430,NA,NA
"60602","01/26/2021",14,225,6,54,0.047,1145
"60621","03/14/2021",39,4462,8,1369,0.049,28018
"60617","12/23/2020",34,191,0,0,0,83553
"60621","05/21/2021",119,13328,59,6102,0.218,28018
"60602","01/26/2022",7,3663,0,1276,1.11,1145
"60631","06/03/2021",115,32185,90,15811,0.535,29529
"60642","08/05/2021",24,25880,10,12977,0.658,19716
"60633","04/25/2021",12,5511,6,2368,0.187,12689
"60647","04/30/2021",1218,78826,801,34663,0.396,87633
"60647","05/01/2021",758,79584,579,35242,0.402,87633
"60647","05/02/2021",309,79893,224,35466,0.405,87633
"60647","05/03/2021",622,80515,492,35958,0.41,87633
"60625","01/16/2021",79,3233,9,654,0.008,79444
"60647","05/04/2021",935,81450,703,36661,0.418,87633
"60647","01/02/2021",49,1445,0,0,0,87633
"60647","05/05/2021",833,82283,588,37249,0.425,87633
"60647","05/06/2021",779,83062,581,37830,0.432,87633
"60707","07/12/2021",7,13346,2,6432,NA,NA
"60707","07/13/2021",10,13356,5,6437,NA,NA
"60707","07/14/2021",13,13369,10,6447,NA,NA
"60707","07/15/2021",12,13381,9,6456,NA,NA
"60707","07/16/2021",18,13399,10,6466,NA,NA
"60611","12/23/2020",86,1513,0,0,0,33224
"60613","12/26/2020",18,806,0,0,0,50761
"60623","02/03/2021",432,3979,111,726,0.009,81283
"60647","05/07/2021",763,83825,581,38411,0.438,87633
"60647","05/08/2021",669,84494,545,38956,0.445,87633
"60647","05/09/2021",182,84676,137,39093,0.446,87633
"60647","05/10/2021",466,85142,359,39452,0.45,87633
"60647","05/11/2021",728,85870,599,40051,0.457,87633
"60666","01/16/2021",0,2,0,1,0,0
"60647","05/12/2021",701,86571,565,40616,0.463,87633
"60647","05/13/2021",891,87462,635,41251,0.471,87633
"60647","05/14/2021",846,88308,548,41799,0.477,87633
"60647","05/15/2021",752,89060,497,42296,0.483,87633
"60647","05/16/2021",416,89476,242,42538,0.485,87633
"60647","05/17/2021",602,90078,378,42916,0.49,87633
"60647","05/18/2021",616,90694,369,43285,0.494,87633
"60707","07/17/2021",12,13411,8,6474,NA,NA
"60707","07/18/2021",6,13417,0,6474,NA,NA
"60707","07/19/2021",11,13428,6,6480,NA,NA
"60707","07/20/2021",16,13444,10,6490,NA,NA
"60601","05/09/2021",60,16655,38,7450,0.494,15083
"60601","06/27/2021",13,20424,7,10095,0.669,15083
"60610","03/30/2021",674,22139,147,8029,0.198,40548
"60633","10/04/2021",13,9742,5,4780,0.377,12689
"60647","05/21/2021",569,92318,367,44257,0.505,87633
"60647","05/22/2021",529,92847,303,44560,0.508,87633
"60647","05/23/2021",203,93050,108,44668,0.51,87633
"60647","05/24/2021",427,93477,272,44940,0.513,87633
"60647","05/25/2021",399,93876,243,45183,0.516,87633
"60630","01/15/2021",89,2057,8,451,0.008,56433
"60647","05/26/2021",413,94289,270,45453,0.519,87633
"60647","05/27/2021",349,94638,219,45672,0.521,87633
"60707","07/21/2021",16,13460,9,6499,NA,NA
"60707","07/22/2021",8,13468,2,6501,NA,NA
"60707","07/23/2021",13,13481,7,6508,NA,NA
"60707","07/24/2021",13,13494,9,6517,NA,NA
"60707","07/25/2021",4,13498,1,6518,NA,NA
"60707","07/26/2021",10,13508,3,6521,NA,NA
"60707","07/27/2021",19,13527,7,6528,NA,NA
"60707","07/28/2021",15,13542,7,6535,NA,NA
"60707","07/29/2021",9,13551,5,6540,NA,NA
"60612","03/07/2021",55,8444,32,3199,0.095,33735
"60614","01/22/2021",455,6371,52,1745,0.024,71954
"60645","02/13/2021",210,7686,58,1980,0.042,47270
"60647","06/05/2021",310,97103,233,47294,0.54,87633
"60647","06/06/2021",196,97299,162,47456,0.542,87633
"60647","06/07/2021",298,97597,216,47672,0.544,87633
"60827","01/20/2021",0,24,0,3,NA,NA
"60647","06/08/2021",358,97955,260,47932,0.547,87633
"60647","06/09/2021",314,98269,215,48147,0.549,87633
"60647","06/10/2021",283,98552,200,48347,0.552,87633
"60643","02/12/2021",370,8213,147,1888,0.039,48887
"60608","01/14/2021",130,2320,27,533,0.007,80059
"60614","12/21/2020",253,939,0,0,0,71954
"60647","06/11/2021",303,98855,212,48559,0.554,87633
"60647","06/12/2021",240,99095,181,48740,0.556,87633
"60707","07/30/2021",4,13555,1,6541,NA,NA
"60707","07/31/2021",13,13568,6,6547,NA,NA
"60707","08/01/2021",6,13574,2,6549,NA,NA
"60707","08/02/2021",13,13587,3,6552,NA,NA
"60707","08/03/2021",11,13598,6,6558,NA,NA
"60707","08/04/2021",14,13612,5,6563,NA,NA
"60707","08/05/2021",14,13626,6,6569,NA,NA
"60707","08/06/2021",11,13637,7,6576,NA,NA
"60707","08/07/2021",5,13642,4,6580,NA,NA
"60631","09/09/2021",41,36653,12,18344,0.621,29529
"60641","02/16/2021",191,9125,71,2135,0.031,69880
"60624","02/16/2021",45,2499,15,509,0.015,34892
"60642","09/23/2021",7,26935,5,13483,0.684,19716
"60642","10/08/2021",64,27645,8,13584,0.689,19716
"60647","06/13/2021",134,99229,108,48848,0.557,87633
"60647","06/14/2021",273,99502,197,49045,0.56,87633
"60647","06/15/2021",233,99735,151,49196,0.561,87633
"60647","06/16/2021",253,99988,158,49354,0.563,87633
"60647","06/17/2021",195,100183,135,49489,0.565,87633
"60647","06/18/2021",208,100391,143,49632,0.566,87633
"60647","06/19/2021",140,100531,96,49728,0.567,87633
"60707","08/08/2021",4,13646,1,6581,NA,NA
"60707","08/09/2021",10,13656,5,6586,NA,NA
"60707","08/10/2021",12,13668,6,6592,NA,NA
"60707","08/11/2021",16,13684,6,6598,NA,NA
"60707","08/12/2021",7,13691,4,6602,NA,NA
"60707","08/13/2021",7,13698,4,6606,NA,NA
"60707","08/14/2021",9,13707,3,6609,NA,NA
"60707","08/15/2021",10,13717,5,6614,NA,NA
"60707","08/16/2021",11,13728,5,6619,NA,NA
"60601","02/01/2021",62,2009,19,578,0.038,15083
"60614","01/28/2021",451,8129,72,2163,0.03,71954
"60642","05/29/2021",37,23788,25,11651,0.591,19716
"60647","06/29/2021",161,102085,98,50733,0.579,87633
"60647","06/30/2021",144,102229,96,50829,0.58,87633
"60647","07/01/2021",116,102345,69,50898,0.581,87633
"60647","07/02/2021",145,102490,94,50992,0.582,87633
"60647","07/03/2021",104,102594,69,51061,0.583,87633
"60647","07/04/2021",8,102602,3,51064,0.583,87633
"60647","07/05/2021",90,102692,42,51106,0.583,87633
"60647","07/06/2021",138,102830,95,51201,0.584,87633
"60647","07/07/2021",159,102989,114,51315,0.586,87633
"60602","04/03/2021",17,1101,7,435,0.38,1145
"60606","07/21/2021",6,5542,5,2862,0.871,3287
"60602","12/10/2021",14,3334,1,1227,1.07,1145
"60605","03/09/2021",205,11689,126,4820,0.166,29060
"60638","01/18/2021",80,1612,20,375,0.006,58669
"60641","12/24/2020",16,414,0,0,0,69880
"60707","08/17/2021",12,13740,4,6623,NA,NA
"60707","08/18/2021",25,13765,10,6633,NA,NA
"60707","08/19/2021",16,13781,7,6640,NA,NA
"60707","08/20/2021",11,13792,2,6642,NA,NA
"60631","07/05/2021",17,34112,14,17206,0.583,29529
"60641","02/06/2021",320,6408,60,1412,0.02,69880
"60647","07/08/2021",135,103124,83,51398,0.587,87633
"60647","07/09/2021",126,103250,87,51485,0.588,87633
"60647","07/10/2021",95,103345,53,51538,0.588,87633
"60647","07/11/2021",66,103411,39,51577,0.589,87633
"60647","07/12/2021",130,103541,75,51652,0.589,87633
"60647","07/13/2021",97,103638,47,51699,0.59,87633
"60647","07/14/2021",128,103766,77,51776,0.591,87633
"60609","02/01/2021",115,2783,15,496,0.008,60939
"60609","02/16/2021",149,5796,47,1225,0.02,60939
"60605","03/31/2021",507,18182,146,6807,0.234,29060
"60602","05/05/2021",23,1718,19,782,0.683,1145
"60602","10/07/2021",9,2683,0,1151,1.01,1145
"60628","02/15/2021",136,5860,56,1189,0.019,64254
"60633","01/06/2021",5,69,0,0,0,12689
"60647","07/15/2021",115,103881,68,51844,0.592,87633
"60707","08/21/2021",10,13802,2,6644,NA,NA
"60707","08/22/2021",6,13808,3,6647,NA,NA
"60707","08/23/2021",21,13829,9,6656,NA,NA
"60707","08/24/2021",14,13843,7,6663,NA,NA
"60707","08/25/2021",17,13860,5,6668,NA,NA
"60631","07/28/2021",38,34871,14,17576,0.595,29529
"60645","03/04/2021",333,12777,199,4453,0.094,47270
"60647","07/16/2021",139,104020,73,51917,0.592,87633
"60647","07/17/2021",79,104099,41,51958,0.593,87633
"60647","07/18/2021",36,104135,26,51984,0.593,87633
"60647","07/19/2021",106,104241,60,52044,0.594,87633
"60647","07/20/2021",111,104352,72,52116,0.595,87633
"60647","07/21/2021",110,104462,52,52168,0.595,87633
"60632","12/22/2020",29,112,0,0,0,89857
"60647","07/22/2021",134,104596,55,52223,0.596,87633
"60602","05/28/2021",10,1960,5,947,0.827,1145
"60638","02/02/2021",320,4267,68,882,0.015,58669
"60636","03/25/2021",192,7230,66,2145,0.071,30024
"60602","09/15/2021",6,2508,0,1133,0.99,1145
"60616","12/24/2020",32,639,0,0,0,54197
"60618","12/28/2020",78,1038,0,0,0,94907
"60618","12/30/2020",158,1368,0,0,0,94907
"60647","07/23/2021",125,104721,48,52271,0.596,87633
"60707","08/26/2021",15,13875,9,6677,NA,NA
"60707","08/27/2021",9,13884,3,6680,NA,NA
"60707","08/28/2021",18,13902,8,6688,NA,NA
"60707","08/29/2021",13,13915,5,6693,NA,NA
"60601","02/16/2021",76,3111,13,987,0.065,15083
"60618","03/19/2021",991,33497,335,12278,0.129,94907
"60647","07/24/2021",69,104790,40,52311,0.597,87633
"60647","07/25/2021",43,104833,10,52321,0.597,87633
"60647","07/26/2021",143,104976,74,52395,0.598,87633
"60647","07/27/2021",132,105108,40,52435,0.598,87633
"60647","07/28/2021",126,105234,49,52484,0.599,87633
"60647","07/29/2021",115,105349,51,52535,0.599,87633
"60647","07/30/2021",140,105489,56,52591,0.6,87633
"60647","07/31/2021",94,105583,42,52633,0.601,87633
"60632","01/06/2021",41,618,5,11,0,89857
"60622","01/20/2021",239,4873,103,1546,0.029,53294
"60633","02/04/2021",53,593,12,97,0.008,12689
"60643","12/28/2020",21,349,0,0,0,48887
"60647","08/01/2021",37,105620,12,52645,0.601,87633
"60647","08/02/2021",120,105740,53,52698,0.601,87633
"60707","08/30/2021",19,13934,8,6701,NA,NA
"60707","08/31/2021",15,13949,5,6706,NA,NA
"60707","09/01/2021",12,13961,4,6710,NA,NA
"60707","09/02/2021",14,13975,4,6714,NA,NA
"60647","08/03/2021",155,105895,55,52753,0.602,87633
"60647","08/04/2021",133,106028,51,52804,0.603,87633
"60647","08/05/2021",130,106158,52,52856,0.603,87633
"60647","08/06/2021",182,106340,74,52930,0.604,87633
"60647","08/07/2021",70,106410,33,52963,0.604,87633
"60647","08/08/2021",50,106460,24,52987,0.605,87633
"60647","08/09/2021",122,106582,57,53044,0.605,87633
"60647","08/10/2021",117,106699,51,53095,0.606,87633
"60647","08/11/2021",117,106816,49,53144,0.606,87633
"60647","08/12/2021",112,106928,55,53199,0.607,87633
"60602","07/27/2021",0,2246,0,1077,0.941,1145
"60606","10/28/2021",25,6545,2,3145,0.957,3287
"60617","01/11/2021",70,808,38,127,0.002,83553
"60620","01/22/2021",116,1446,12,229,0.003,67711
"60623","12/16/2020",5,5,0,0,0,81283
"60827","01/14/2021",3,18,1,3,NA,NA
"60707","09/03/2021",18,13993,7,6721,NA,NA
"60707","09/04/2021",19,14012,6,6727,NA,NA
"60707","09/05/2021",5,14017,4,6731,NA,NA
"60707","09/06/2021",1,14018,0,6731,NA,NA
"60707","09/07/2021",16,14034,5,6736,NA,NA
"60707","09/08/2021",15,14049,10,6746,NA,NA
"60601","10/06/2021",79,23607,10,11158,0.74,15083
"60647","08/13/2021",129,107057,69,53268,0.608,87633
"60624","01/22/2021",49,682,7,115,0.003,34892
"60647","08/14/2021",82,107139,41,53309,0.608,87633
"60616","01/10/2021",33,1794,22,378,0.007,54197
"60621","01/09/2021",5,284,3,19,0.001,28018
"60647","08/15/2021",61,107200,27,53336,0.609,87633
"60647","08/16/2021",132,107332,72,53408,0.609,87633
"60647","08/17/2021",143,107475,78,53486,0.61,87633
"60625","01/01/2021",8,1115,0,0,0,79444
"60651","12/17/2020",4,5,0,0,0,63492
"60647","08/18/2021",165,107640,72,53558,0.611,87633
"60647","08/19/2021",118,107758,43,53601,0.612,87633
"60647","08/20/2021",151,107909,82,53683,0.613,87633
"60647","08/21/2021",102,108011,44,53727,0.613,87633
"60647","08/22/2021",60,108071,36,53763,0.614,87633
"60707","09/09/2021",13,14062,4,6750,NA,NA
"60707","09/10/2021",22,14084,12,6762,NA,NA
"60707","09/11/2021",18,14102,10,6772,NA,NA
"60707","01/11/2021",16,226,10,34,NA,NA
"60707","09/12/2021",3,14105,2,6774,NA,NA
"60642","02/27/2021",92,5048,33,1872,0.095,19716
"60601","01/02/2021",9,459,0,0,0,15083
"60610","03/23/2021",482,18834,89,6989,0.172,40548
"60633","09/26/2021",11,9599,6,4735,0.373,12689
"60647","08/23/2021",152,108223,58,53821,0.614,87633
"60647","08/24/2021",145,108368,82,53903,0.615,87633
"60631","01/08/2021",205,1154,74,171,0.006,29529
"60647","08/25/2021",143,108511,72,53975,0.616,87633
"60647","08/26/2021",152,108663,80,54055,0.617,87633
"60647","08/27/2021",177,108840,94,54149,0.618,87633
